Unnamed: 0,start_date,end_date,code,color,model,100cm,100cm_glass,90cm,90cm_glass,child_wing_closed,child_wing_open,frame,trim,product_id,total_sales
,2024-01-05,2024-01-12,610,bute beyaz,madra,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,610_bute beyaz_madra,14.0
,2024-01-05,2024-01-12,620,bute beyaz,baklava,11.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,620_bute beyaz_baklava,14.0
,2024-01-05,2024-01-12,630,bute beyaz,karışık çizgi,63.0,3.0,16.0,6.0,0.0,0.0,0.0,0.0,630_bute beyaz_karışık çizgi,88.0
,2024-01-05,2024-01-12,640,,,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,640_nan_nan,2.0
,2024-01-05,2024-01-12,660,bute beyaz,iki göbek,170.0,7.0,42.0,26.0,0.0,0.0,0.0,0.0,660_bute beyaz_iki göbek,245.0
,2024-01-05,2024-01-12,700,küp akça,yavru kanat,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,700_küp akça_yavru kanat,15.0
,2024-01-05,2024-01-12,720,küp akça,baklava,20.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,720_küp akça_baklava,26.0
,2024-01-05,2024-01-12,730,küp akça,karışık çizgi,12.0,0.0,6.0,3.0,0.0,0.0,0.0,0.0,730_küp akça_karışık çizgi,21.0
,2024-01-05,2024-01-12,740,,,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,740_nan_nan,2.0
,2024-01-05,2024-01-12,760,küp akça,iki göbek,92.0,6.0,15.0,10.0,0.0,0.0,0.0,0.0,760_küp akça_iki göbek,123.0
,2024-01-05,2024-01-12,800,ardahan gri,yavru kanat,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,800_ardahan gri_yavru kanat,14.0
,2024-01-05,2024-01-12,810,ardahan gri,madra,11.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,810_ardahan gri_madra,13.0
,2024-01-05,2024-01-12,820,ardahan gri,baklava,8.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,820_ardahan gri_baklava,14.0
,2024-01-05,2024-01-12,840,,,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,840_nan_nan,2.0
,2024-01-05,2024-01-12,860,ardahan gri,iki göbek,102.0,6.0,33.0,7.0,0.0,0.0,0.0,0.0,860_ardahan gri_iki göbek,148.0
,2024-01-05,2024-01-12,900,pvc gri,yavru kanat,0.0,0.0,0.0,0.0,1.0,0.0,11.0,6.0,900_pvc gri_yavru kanat,18.0
,2024-01-05,2024-01-12,920,pvc gri,baklava,37.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,920_pvc gri_baklava,45.0
,2024-01-05,2024-01-12,930,pvc gri,karışık çizgi,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,930_pvc gri_karışık çizgi,7.0
,2024-01-05,2024-01-12,960,pvc gri,iki göbek,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,960_pvc gri_iki göbek,3.0
,2024-01-19,2024-01-26,100,italyan ceviz,yavru kanat,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,100_italyan ceviz_yavru kanat,22.0
,2024-01-19,2024-01-26,110,italyan ceviz,madra,97.0,8.0,9.0,15.0,0.0,0.0,0.0,0.0,110_italyan ceviz_madra,129.0
,2024-01-19,2024-01-26,120,italyan ceviz,baklava,14.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,120_italyan ceviz_baklava,20.0
,2024-01-19,2024-01-26,130,italyan ceviz,karışık çizgi,16.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,130_italyan ceviz_karışık çizgi,27.0
,2024-01-19,2024-01-26,140,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,140_nan_nan,1.0
,2024-01-19,2024-01-26,160,italyan ceviz,iki göbek,86.0,3.0,6.0,18.0,0.0,0.0,0.0,0.0,160_italyan ceviz_iki göbek,113.0
,2024-01-19,2024-01-26,200,koyu ceviz,yavru kanat,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,200_koyu ceviz_yavru kanat,6.0
,2024-01-19,2024-01-26,220,koyu ceviz,baklava,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,220_koyu ceviz_baklava,5.0
,2024-01-19,2024-01-26,230,koyu ceviz,karışık çizgi,21.0,1.0,15.0,0.0,0.0,0.0,0.0,0.0,230_koyu ceviz_karışık çizgi,37.0
,2024-01-19,2024-01-26,240,,,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,240_nan_nan,4.0
,2024-01-19,2024-01-26,260,koyu ceviz,iki göbek,48.0,1.0,14.0,6.0,0.0,0.0,0.0,0.0,260_koyu ceviz_iki göbek,69.0
,2024-01-19,2024-01-26,300,gold ceviz,yavru kanat,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,300_gold ceviz_yavru kanat,11.0
,2024-01-19,2024-01-26,310,gold ceviz,madra,12.0,1.0,12.0,2.0,0.0,0.0,0.0,0.0,310_gold ceviz_madra,27.0
,2024-01-19,2024-01-26,320,gold ceviz,baklava,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320_gold ceviz_baklava,10.0
,2024-01-19,2024-01-26,330,gold ceviz,karışık çizgi,11.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,330_gold ceviz_karışık çizgi,15.0
,2024-01-19,2024-01-26,340,,,15.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,340_nan_nan,18.0
,2024-01-19,2024-01-26,360,gold ceviz,iki göbek,25.0,0.0,4.0,7.0,0.0,0.0,0.0,0.0,360_gold ceviz_iki göbek,36.0
,2024-01-19,2024-01-26,400,ABD ceviz,yavru kanat,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,400_ABD ceviz_yavru kanat,5.0
,2024-01-19,2024-01-26,410,ABD ceviz,madra,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,410_ABD ceviz_madra,1.0
,2024-01-19,2024-01-26,420,ABD ceviz,baklava,30.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,420_ABD ceviz_baklava,31.0
,2024-01-19,2024-01-26,430,ABD ceviz,karışık çizgi,10.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,430_ABD ceviz_karışık çizgi,11.0
,2024-01-19,2024-01-26,460,ABD ceviz,iki göbek,38.0,2.0,8.0,2.0,0.0,0.0,0.0,0.0,460_ABD ceviz_iki göbek,50.0
,2024-01-19,2024-01-26,520,wenge,baklava,11.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,520_wenge_baklava,14.0
,2024-01-19,2024-01-26,530,wenge,karışık çizgi,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,530_wenge_karışık çizgi,4.0
,2024-01-19,2024-01-26,560,wenge,iki göbek,17.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,560_wenge_iki göbek,19.0
,2024-01-19,2024-01-26,600,bute beyaz,yavru kanat,0.0,0.0,0.0,0.0,56.0,0.0,0.0,0.0,600_bute beyaz_yavru kanat,56.0
,2024-01-19,2024-01-26,610,bute beyaz,madra,17.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,610_bute beyaz_madra,27.0
,2024-01-19,2024-01-26,620,bute beyaz,baklava,19.0,0.0,9.0,1.0,0.0,0.0,0.0,0.0,620_bute beyaz_baklava,29.0
,2024-01-19,2024-01-26,630,bute beyaz,karışık çizgi,79.0,5.0,27.0,6.0,0.0,0.0,0.0,0.0,630_bute beyaz_karışık çizgi,117.0
,2024-01-19,2024-01-26,640,,,8.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,640_nan_nan,14.0
,2024-01-19,2024-01-26,660,bute beyaz,iki göbek,354.0,33.0,115.0,76.0,0.0,0.0,0.0,0.0,660_bute beyaz_iki göbek,578.0
,2024-01-19,2024-01-26,700,küp akça,yavru kanat,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,700_küp akça_yavru kanat,26.0
,2024-01-19,2024-01-26,720,küp akça,baklava,26.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,720_küp akça_baklava,33.0
,2024-01-19,2024-01-26,730,küp akça,karışık çizgi,58.0,1.0,20.0,3.0,0.0,0.0,0.0,0.0,730_küp akça_karışık çizgi,82.0
,2024-01-19,2024-01-26,740,,,8.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,740_nan_nan,9.0
,2024-01-19,2024-01-26,760,küp akça,iki göbek,116.0,16.0,29.0,21.0,0.0,0.0,0.0,0.0,760_küp akça_iki göbek,182.0
,2024-01-19,2024-01-26,800,ardahan gri,yavru kanat,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,800_ardahan gri_yavru kanat,23.0
,2024-01-19,2024-01-26,810,ardahan gri,madra,38.0,1.0,9.0,3.0,0.0,0.0,0.0,0.0,810_ardahan gri_madra,51.0
,2024-01-19,2024-01-26,820,ardahan gri,baklava,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,820_ardahan gri_baklava,2.0
,2024-01-19,2024-01-26,830,ardahan gri,karışık çizgi,86.0,5.0,11.0,3.0,0.0,0.0,0.0,0.0,830_ardahan gri_karışık çizgi,105.0
,2024-01-19,2024-01-26,840,,,4.0,1.0,5.0,3.0,0.0,0.0,0.0,0.0,840_nan_nan,13.0
,2024-01-19,2024-01-26,860,ardahan gri,iki göbek,142.0,5.0,36.0,9.0,0.0,0.0,0.0,0.0,860_ardahan gri_iki göbek,192.0
,2024-01-19,2024-01-26,900,pvc gri,yavru kanat,0.0,0.0,0.0,0.0,10.0,0.0,10.0,10.0,900_pvc gri_yavru kanat,30.0
,2024-01-19,2024-01-26,920,pvc gri,baklava,30.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,920_pvc gri_baklava,34.0
,2024-01-19,2024-01-26,930,pvc gri,karışık çizgi,66.0,8.0,6.0,0.0,0.0,0.0,0.0,0.0,930_pvc gri_karışık çizgi,80.0
,2024-01-19,2024-01-26,960,pvc gri,iki göbek,0.0,1.0,5.0,5.0,0.0,0.0,0.0,0.0,960_pvc gri_iki göbek,11.0
,2024-01-26,2024-02-02,100,italyan ceviz,yavru kanat,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,100_italyan ceviz_yavru kanat,2.0
,2024-01-26,2024-02-02,110,italyan ceviz,madra,44.0,0.0,9.0,4.0,0.0,0.0,0.0,0.0,110_italyan ceviz_madra,57.0
,2024-01-26,2024-02-02,130,italyan ceviz,karışık çizgi,6.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,130_italyan ceviz_karışık çizgi,8.0
,2024-01-26,2024-02-02,140,,,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140_nan_nan,5.0
,2024-01-26,2024-02-02,220,koyu ceviz,baklava,6.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,220_koyu ceviz_baklava,11.0
,2024-01-26,2024-02-02,260,koyu ceviz,iki göbek,31.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,260_koyu ceviz_iki göbek,32.0
,2024-01-26,2024-02-02,300,gold ceviz,yavru kanat,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,300_gold ceviz_yavru kanat,4.0
,2024-01-26,2024-02-02,310,gold ceviz,madra,3.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,310_gold ceviz_madra,9.0
,2024-01-26,2024-02-02,320,gold ceviz,baklava,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320_gold ceviz_baklava,4.0
,2024-01-26,2024-02-02,360,gold ceviz,iki göbek,21.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,360_gold ceviz_iki göbek,22.0
,2024-01-26,2024-02-02,460,ABD ceviz,iki göbek,12.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,460_ABD ceviz_iki göbek,14.0
,2024-01-26,2024-02-02,500,wenge,yavru kanat,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,500_wenge_yavru kanat,2.0
,2024-01-26,2024-02-02,520,wenge,baklava,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,520_wenge_baklava,1.0
,2024-01-26,2024-02-02,530,wenge,karışık çizgi,16.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,530_wenge_karışık çizgi,18.0
,2024-01-26,2024-02-02,560,wenge,iki göbek,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,560_wenge_iki göbek,1.0
,2024-01-26,2024-02-02,600,bute beyaz,yavru kanat,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,600_bute beyaz_yavru kanat,11.0
,2024-01-26,2024-02-02,610,bute beyaz,madra,4.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,610_bute beyaz_madra,9.0
,2024-01-26,2024-02-02,620,bute beyaz,baklava,2.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,620_bute beyaz_baklava,6.0
,2024-01-26,2024-02-02,630,bute beyaz,karışık çizgi,46.0,6.0,18.0,2.0,0.0,0.0,0.0,0.0,630_bute beyaz_karışık çizgi,72.0
,2024-01-26,2024-02-02,660,bute beyaz,iki göbek,58.0,6.0,23.0,21.0,0.0,0.0,0.0,0.0,660_bute beyaz_iki göbek,108.0
,2024-01-26,2024-02-02,700,küp akça,yavru kanat,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,700_küp akça_yavru kanat,16.0
,2024-01-26,2024-02-02,720,küp akça,baklava,3.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,720_küp akça_baklava,8.0
,2024-01-26,2024-02-02,730,küp akça,karışık çizgi,49.0,0.0,14.0,4.0,0.0,0.0,0.0,0.0,730_küp akça_karışık çizgi,67.0
,2024-01-26,2024-02-02,760,küp akça,iki göbek,3.0,0.0,5.0,3.0,0.0,0.0,0.0,0.0,760_küp akça_iki göbek,11.0
,2024-01-26,2024-02-02,800,ardahan gri,yavru kanat,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,800_ardahan gri_yavru kanat,9.0
,2024-01-26,2024-02-02,810,ardahan gri,madra,15.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,810_ardahan gri_madra,22.0
,2024-01-26,2024-02-02,820,ardahan gri,baklava,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,820_ardahan gri_baklava,1.0
,2024-01-26,2024-02-02,830,ardahan gri,karışık çizgi,23.0,1.0,2.0,9.0,0.0,0.0,0.0,0.0,830_ardahan gri_karışık çizgi,35.0
,2024-01-26,2024-02-02,860,ardahan gri,iki göbek,2.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,860_ardahan gri_iki göbek,6.0
,2024-01-26,2024-02-02,900,pvc gri,yavru kanat,0.0,0.0,0.0,0.0,7.0,0.0,30.0,3.0,900_pvc gri_yavru kanat,40.0
,2024-01-26,2024-02-02,930,pvc gri,karışık çizgi,17.0,1.0,9.0,5.0,0.0,0.0,0.0,0.0,930_pvc gri_karışık çizgi,32.0
,2024-02-02,2024-02-09,100,italyan ceviz,yavru kanat,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,100_italyan ceviz_yavru kanat,3.0
,2024-02-02,2024-02-09,110,italyan ceviz,madra,16.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,110_italyan ceviz_madra,20.0
,2024-02-02,2024-02-09,120,italyan ceviz,baklava,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,120_italyan ceviz_baklava,3.0
,2024-02-02,2024-02-09,130,italyan ceviz,karışık çizgi,26.0,0.0,7.0,4.0,0.0,0.0,0.0,0.0,130_italyan ceviz_karışık çizgi,37.0
,2024-02-02,2024-02-09,140,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140_nan_nan,1.0
,2024-02-02,2024-02-09,200,koyu ceviz,yavru kanat,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,200_koyu ceviz_yavru kanat,1.0
,2024-02-02,2024-02-09,220,koyu ceviz,baklava,9.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,220_koyu ceviz_baklava,12.0
,2024-02-02,2024-02-09,240,,,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,240_nan_nan,3.0
,2024-02-02,2024-02-09,260,koyu ceviz,iki göbek,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,260_koyu ceviz_iki göbek,7.0
,2024-02-02,2024-02-09,310,gold ceviz,madra,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,310_gold ceviz_madra,2.0
,2024-02-02,2024-02-09,360,gold ceviz,iki göbek,8.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,360_gold ceviz_iki göbek,14.0
,2024-02-02,2024-02-09,400,ABD ceviz,yavru kanat,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,400_ABD ceviz_yavru kanat,2.0
,2024-02-02,2024-02-09,430,ABD ceviz,karışık çizgi,6.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,430_ABD ceviz_karışık çizgi,8.0
,2024-02-02,2024-02-09,440,,,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,440_nan_nan,3.0
,2024-02-02,2024-02-09,460,ABD ceviz,iki göbek,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,460_ABD ceviz_iki göbek,5.0
,2024-02-02,2024-02-09,500,wenge,yavru kanat,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,500_wenge_yavru kanat,1.0
,2024-02-02,2024-02-09,530,wenge,karışık çizgi,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,530_wenge_karışık çizgi,3.0
,2024-02-02,2024-02-09,560,wenge,iki göbek,7.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,560_wenge_iki göbek,9.0
,2024-02-02,2024-02-09,600,bute beyaz,yavru kanat,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,600_bute beyaz_yavru kanat,16.0
,2024-02-02,2024-02-09,610,bute beyaz,madra,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,610_bute beyaz_madra,4.0
,2024-02-02,2024-02-09,620,bute beyaz,baklava,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,620_bute beyaz_baklava,3.0
